# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1204198	1205148	+	WP_048202178.1	WP_048202178.1		transketolase family protein		24891838	JH146_RS06235	951	316	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1205201	1206163	+						24891839	JH146_RS06240	963		old_locus_tag=JH146_1220
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1205201	1206163	+	WP_048202179.1	WP_048202179.1		TIGR00341 family protein		24891839	JH146_RS06240	963	320	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1206242	1207234	+					pdxS	24891840	JH146_RS06245	993		old_locus_tag=JH146_1221
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1206242	1207234	+	WP_048202180.1	WP_048202180.1		pyridoxal 5'-phosphate synthase lyase subunit PdxS	pdxS	24891840	JH146_RS06245	993	330	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1207364	1208371	+					hypE	24891841	JH146_RS06250	1008		old_locus_tag=JH146_1222
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1207364	1208371	+	WP_048202181.1	WP_048202181.1		hydrogenase expression/formation protein HypE	hypE	24891841	JH146_RS06250	1008	335	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1208519	1209694	+						24891842	JH146_RS06255	1176		old_locus_tag=JH146_1223
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1208519	1209694	+	WP_048202182.1	WP_048202182.1		bis-aminopropyl spermidine synthase family protein		24891842	JH146_RS06255	1176	391	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1209706	1210722	-						24891843	JH146_RS06260	1017		old_locus_tag=JH146_1224
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1209706	1210722	-	WP_048202183.1	WP_048202183.1		radical SAM protein		24891843	JH146_RS06260	1017	338	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1210799	1211188	-						24891844	JH146_RS06265	390		old_locus_tag=JH146_1225
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1210799	1211188	-	WP_048202184.1	WP_048202184.1		30S ribosomal protein S8e		24891844	JH146_RS06265	390	129	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1211462	1212760	+						24891845	JH146_RS06270	1299		old_locus_tag=JH146_1226
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1211462	1212760	+	WP_052352079.1	WP_052352079.1		DASS family sodium-coupled anion symporter		24891845	JH146_RS06270	1299	432	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1212775	1213629	-						24891846	JH146_RS06275	855		old_locus_tag=JH146_1227
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1212775	1213629	-	WP_052352080.1	WP_052352080.1		tetratricopeptide repeat protein		24891846	JH146_RS06275	855	284	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1213793	1214455	+						24891847	JH146_RS06280	663		old_locus_tag=JH146_1228
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1213793	1214455	+	WP_048202186.1	WP_048202186.1		2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase		24891847	JH146_RS06280	663	220	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1214472	1215551	+						24891848	JH146_RS06285	1080		old_locus_tag=JH146_1229
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1214472	1215551	+	WP_048202187.1	WP_048202187.1		tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD		24891848	JH146_RS06285	1080	359	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1215822	1216910	+						24891849	JH146_RS06290	1089		old_locus_tag=JH146_1230
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1215822	1216910	+	WP_048202188.1	WP_048202188.1		DEAD/DEAH box helicase		24891849	JH146_RS06290	1089	362	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1217117	1217338	+						24891850	JH146_RS06295	222		old_locus_tag=JH146_1231
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1217117	1217338	+	WP_048202189.1	WP_048202189.1		hypothetical protein		24891850	JH146_RS06295	222	73	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1217340	1218851	-						24891851	JH146_RS06300	1512		old_locus_tag=JH146_1232
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1217340	1218851	-	WP_048202190.1	WP_048202190.1		AMP phosphorylase		24891851	JH146_RS06300	1512	503	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1218956	1220149	+						24891852	JH146_RS06305	1194		old_locus_tag=JH146_1233
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1218956	1220149	+	WP_048202191.1	WP_048202191.1		molybdopterin molybdotransferase MoeA		24891852	JH146_RS06305	1194	397	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1220217	1221236	+						24891853	JH146_RS06310	1020		old_locus_tag=JH146_1234
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1220217	1221236	+	WP_048202192.1	WP_048202192.1		DUF354 domain-containing protein		24891853	JH146_RS06310	1020	339	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1221245	1222117	-						24891854	JH146_RS06315	873		old_locus_tag=JH146_1235
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1221245	1222117	-	WP_048202193.1	WP_048202193.1		topoisomerase DNA-binding C4 zinc finger domain-containing protein		24891854	JH146_RS06315	873	290	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1222180	1223637	-						24891855	JH146_RS06320	1458		old_locus_tag=JH146_1236
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1222180	1223637	-	WP_173400829.1	WP_173400829.1		thiamine pyrophosphate-binding protein		24891855	JH146_RS06320	1458	485	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1223677	1224378	+						24891856	JH146_RS06325	702		old_locus_tag=JH146_1237
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1223677	1224378	+	WP_048202195.1	WP_048202195.1		phosphatase PAP2 family protein		24891856	JH146_RS06325	702	233	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1224393	1224926	+						24891857	JH146_RS06330	534		old_locus_tag=JH146_1238
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1224393	1224926	+	WP_048202196.1	WP_048202196.1		YkgJ family cysteine cluster protein		24891857	JH146_RS06330	534	177	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1225070	1225303	+						24891858	JH146_RS06335	234		old_locus_tag=JH146_1239
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1225070	1225303	+	WP_048202197.1	WP_048202197.1		TRAM domain-containing protein		24891858	JH146_RS06335	234	77	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1225368	1226324	-						24891859	JH146_RS06340	957		old_locus_tag=JH146_1240
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1225368	1226324	-	WP_048202198.1	WP_048202198.1		hypothetical protein		24891859	JH146_RS06340	957	318	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1226459	1226701	-						24891860	JH146_RS06345	243		old_locus_tag=JH146_1241
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1226459	1226701	-	WP_010870162.1	WP_010870162.1		50S ribosomal protein L14e		24891860	JH146_RS06345	243	80	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1226778	1227314	-						24891861	JH146_RS06350	537		old_locus_tag=JH146_1242
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1226778	1227314	-	WP_048202199.1	WP_048202199.1		AAA family ATPase		24891861	JH146_RS06350	537	178	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1227379	1227651	-						24891862	JH146_RS06355	273		old_locus_tag=JH146_1243
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1227379	1227651	-	WP_048202200.1	WP_048202200.1		50S ribosomal protein L34e		24891862	JH146_RS06355	273	90	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1227818	1228726	+						24891863	JH146_RS06360	909		old_locus_tag=JH146_1244
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1227818	1228726	+	WP_048202201.1	WP_048202201.1		dihydroorotate dehydrogenase		24891863	JH146_RS06360	909	302	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1228745	1229329	-						24891864	JH146_RS06365	585		old_locus_tag=JH146_1245
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1228745	1229329	-	WP_048202202.1	WP_048202202.1		CBS domain-containing protein		24891864	JH146_RS06365	585	194	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1229369	1229935	-					tmk	24891865	JH146_RS06370	567		old_locus_tag=JH146_1246
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1229369	1229935	-	WP_048202203.1	WP_048202203.1		dTMP kinase	tmk	24891865	JH146_RS06370	567	188	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1230005	1230280	+						24891866	JH146_RS06375	276		old_locus_tag=JH146_1247
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1230005	1230280	+	WP_081874480.1	WP_081874480.1		cation:proton antiporter		24891866	JH146_RS06375	276	91	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1230312	1231541	-					ftsY	24891867	JH146_RS06380	1230		old_locus_tag=JH146_1248
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1230312	1231541	-	WP_048202204.1	WP_048202204.1		signal recognition particle-docking protein FtsY	ftsY	24891867	JH146_RS06380	1230	409	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1231673	1232302	+						24891868	JH146_RS06385	630		old_locus_tag=JH146_1249
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1231673	1232302	+	WP_048202205.1	WP_048202205.1		hypothetical protein		24891868	JH146_RS06385	630	209	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1232657	1233649	+						24891869	JH146_RS06390	993		old_locus_tag=JH146_1250
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1232657	1233649	+	WP_236953657.1	WP_236953657.1		hypothetical protein		24891869	JH146_RS06390	993	330	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1233701	1234237	+						24891870	JH146_RS06395	537		old_locus_tag=JH146_1251
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1233701	1234237	+	WP_048202207.1	WP_048202207.1		hypothetical protein		24891870	JH146_RS06395	537	178	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1234281	1234571	+						24891871	JH146_RS06400	291		old_locus_tag=JH146_1252
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1234281	1234571	+	WP_048202208.1	WP_048202208.1		winged helix-turn-helix domain-containing protein		24891871	JH146_RS06400	291	96	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1234595	1234948	+						24891872	JH146_RS06405	354		old_locus_tag=JH146_1253
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1234595	1234948	+	WP_048202209.1	WP_048202209.1		hypothetical protein		24891872	JH146_RS06405	354	117	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1235101	1235544	+						24891873	JH146_RS06410	444		old_locus_tag=JH146_1254
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1235101	1235544	+	WP_048202210.1	WP_048202210.1		heat shock protein HSP16.5		24891873	JH146_RS06410	444	147	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1235610	1236239	+						24891874	JH146_RS06415	630		old_locus_tag=JH146_1255
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1235610	1236239	+	WP_173400830.1	WP_173400830.1		METTL5 family protein		24891874	JH146_RS06415	630	209	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1236668	1237480	-						24891875	JH146_RS06420	813		old_locus_tag=JH146_1256
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1236668	1237480	-	WP_048202211.1	WP_048202211.1		pantoate kinase		24891875	JH146_RS06420	813	270	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1237708	1238154	-					cfbA	24891876	JH146_RS06425	447		old_locus_tag=JH146_1257
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1237708	1238154	-	WP_048202212.1	WP_048202212.1		sirohydrochlorin nickelochelatase	cfbA	24891876	JH146_RS06425	447	148	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1238262	1239353	+						24891877	JH146_RS06430	1092		old_locus_tag=JH146_1258
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1238262	1239353	+	WP_048202213.1	WP_048202213.1		site-2 protease family protein		24891877	JH146_RS06430	1092	363	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1239473	1240111	+						24891878	JH146_RS06435	639		old_locus_tag=JH146_1259
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1239473	1240111	+	WP_048202214.1	WP_048202214.1		NAAT family transporter		24891878	JH146_RS06435	639	212	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1240113	1241348	-						24891879	JH146_RS06440	1236		old_locus_tag=JH146_1260
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1240113	1241348	-	WP_048202215.1	WP_048202215.1		phosphoadenosine phosphosulfate reductase family protein		24891879	JH146_RS06440	1236	411	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1241567	1242976	+					recJ	24891880	JH146_RS06445	1410		old_locus_tag=JH146_1261
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1241567	1242976	+	WP_048202216.1	WP_048202216.1		single-stranded-DNA-specific exonuclease RecJ	recJ	24891880	JH146_RS06445	1410	469	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1242983	1244305	-						24891881	JH146_RS06450	1323		old_locus_tag=JH146_1262
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1242983	1244305	-	WP_048202217.1	WP_048202217.1		radical SAM protein		24891881	JH146_RS06450	1323	440	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1244324	1245052	-					cobA	24891882	JH146_RS06455	729		old_locus_tag=JH146_1263
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1244324	1245052	-	WP_048202218.1	WP_048202218.1		uroporphyrinogen-III C-methyltransferase	cobA	24891882	JH146_RS06455	729	242	
gene	pseudogene	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1245226	1246661	+						24891883	JH146_RS06460	1436		partial;pseudo
CDS	without_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1245226	1246661	+				hydantoinase/oxoprolinase family protein		24891883	JH146_RS06460	1436		partial;pseudo
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1246638	1247261	+						70359838	JH146_RS08860	624		
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1246638	1247261	+	WP_236953697.1	WP_236953697.1		hypothetical protein		70359838	JH146_RS08860	624	207	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1247272	1247976	+						72656277	JH146_RS08885	705		old_locus_tag=JH146_1266
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1247272	1247976	+	WP_250634644.1	WP_250634644.1		hydantoinase B/oxoprolinase family protein		72656277	JH146_RS08885	705	234	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1247969	1248961	+						72656278	JH146_RS08890	993		old_locus_tag=JH146_1267
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1247969	1248961	+	WP_250634645.1	WP_250634645.1		hydantoinase B/oxoprolinase family protein		72656278	JH146_RS08890	993	330	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1248947	1249333	-						24891885	JH146_RS06470	387		old_locus_tag=JH146_1268
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1248947	1249333	-	WP_048202219.1	WP_048202219.1		ribonuclease P protein component 4		24891885	JH146_RS06470	387	128	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1249362	1251479	-						24891886	JH146_RS06475	2118		old_locus_tag=JH146_1269
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1249362	1251479	-	WP_048202220.1	WP_048202220.1		minichromosome maintenance protein MCM		24891886	JH146_RS06475	2118	705	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1251667	1252746	+						24891887	JH146_RS06480	1080		old_locus_tag=JH146_1270
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1251667	1252746	+	WP_048202221.1	WP_048202221.1		ATP-binding protein		24891887	JH146_RS06480	1080	359	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1253216	1253869	+					fsa	24891888	JH146_RS06485	654		old_locus_tag=JH146_1271
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1253216	1253869	+	WP_048202222.1	WP_048202222.1		fructose-6-phosphate aldolase	fsa	24891888	JH146_RS06485	654	217	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1254022	1255179	+						24891889	JH146_RS06490	1158		old_locus_tag=JH146_1272
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1254022	1255179	+	WP_048202223.1	WP_048202223.1		alanine--glyoxylate aminotransferase family protein		24891889	JH146_RS06490	1158	385	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1255185	1256294	-					hisC	24891890	JH146_RS06495	1110		old_locus_tag=JH146_1273
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1255185	1256294	-	WP_048202224.1	WP_048202224.1		histidinol-phosphate transaminase	hisC	24891890	JH146_RS06495	1110	369	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1256384	1257679	+						24891891	JH146_RS06500	1296		old_locus_tag=JH146_1274
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1256384	1257679	+	WP_048202225.1	WP_048202225.1		hypothetical protein		24891891	JH146_RS06500	1296	431	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1257689	1257991	-						24891892	JH146_RS06505	303		old_locus_tag=JH146_1275
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1257689	1257991	-	WP_012980790.1	WP_012980790.1		monovalent cation/H+ antiporter subunit E		24891892	JH146_RS06505	303	100	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1258189	1258608	+					pfdA	24891893	JH146_RS06510	420		old_locus_tag=JH146_1276
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1258189	1258608	+	WP_048202226.1	WP_048202226.1		prefoldin subunit alpha	pfdA	24891893	JH146_RS06510	420	139	
gene	tRNA	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1258847	1258920	-						24891894	JH146_RS06515	74		old_locus_tag=JH146_t0018
tRNA		GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1258847	1258920	-				tRNA-Val		24891894	JH146_RS06515	74		anticodon=TAC
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1258961	1260043	+						24891895	JH146_RS06520	1083		old_locus_tag=JH146_1277
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1258961	1260043	+	WP_173400831.1	WP_173400831.1		nucleotidyltransferase family protein		24891895	JH146_RS06520	1083	360	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1260193	1260873	+						24891896	JH146_RS06525	681		old_locus_tag=JH146_1278
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1260193	1260873	+	WP_048202228.1	WP_048202228.1		RNA ligase partner protein		24891896	JH146_RS06525	681	226	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1260954	1261325	+						24891897	JH146_RS06530	372		old_locus_tag=JH146_1279
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1260954	1261325	+	WP_048202229.1	WP_048202229.1		DUF356 domain-containing protein		24891897	JH146_RS06530	372	123	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1261370	1261903	+						24891898	JH146_RS06535	534		old_locus_tag=JH146_1280
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1261370	1261903	+	WP_048202230.1	WP_048202230.1		hypothetical protein		24891898	JH146_RS06535	534	177	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1261942	1265061	+					ileS	24891899	JH146_RS06540	3120		old_locus_tag=JH146_1281
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1261942	1265061	+	WP_048202231.1	WP_048202231.1		isoleucine--tRNA ligase	ileS	24891899	JH146_RS06540	3120	1039	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1265165	1266289	+						24891900	JH146_RS06545	1125		old_locus_tag=JH146_1282
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1265165	1266289	+	WP_048202232.1	WP_048202232.1		tRNA (guanine(10)-N(2))-dimethyltransferase		24891900	JH146_RS06545	1125	374	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1266295	1266924	+						24891901	JH146_RS06550	630		old_locus_tag=JH146_1283
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1266295	1266924	+	WP_048202233.1	WP_048202233.1		DUF1080 domain-containing protein		24891901	JH146_RS06550	630	209	
gene	tRNA	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1267012	1267089	+						24891902	JH146_RS06555	78		old_locus_tag=JH146_t0019
tRNA		GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1267012	1267089	+				tRNA-Ile		24891902	JH146_RS06555	78		anticodon=GAT
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1267153	1269108	-						24891903	JH146_RS06560	1956		old_locus_tag=JH146_1284
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1267153	1269108	-	WP_048202234.1	WP_048202234.1		ATP-dependent DNA helicase		24891903	JH146_RS06560	1956	651	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1269190	1270164	-						24891904	JH146_RS06565	975		old_locus_tag=JH146_1285
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1269190	1270164	-	WP_048202235.1	WP_048202235.1		tetratricopeptide repeat protein		24891904	JH146_RS06565	975	324	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1270197	1271162	-						24891905	JH146_RS06570	966		old_locus_tag=JH146_1286
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1270197	1271162	-	WP_048202236.1	WP_048202236.1		tetratricopeptide repeat protein		24891905	JH146_RS06570	966	321	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1271314	1272135	-						24891906	JH146_RS06575	822		old_locus_tag=JH146_1287
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1271314	1272135	-	WP_173400832.1	WP_173400832.1		YkgJ family cysteine cluster protein		24891906	JH146_RS06575	822	273	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1272202	1272933	+					fetB	24891907	JH146_RS06580	732		old_locus_tag=JH146_1288
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1272202	1272933	+	WP_048202237.1	WP_048202237.1		iron export ABC transporter permease subunit FetB	fetB	24891907	JH146_RS06580	732	243	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1272949	1274283	-					purD	24891908	JH146_RS06585	1335		old_locus_tag=JH146_1289
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1272949	1274283	-	WP_048202238.1	WP_048202238.1		phosphoribosylamine--glycine ligase	purD	24891908	JH146_RS06585	1335	444	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1274350	1274850	-						24891909	JH146_RS06590	501		old_locus_tag=JH146_1290
CDS	with_protein	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1274350	1274850	-	WP_048202239.1	WP_048202239.1		MJ0936 family phosphodiesterase		24891909	JH146_RS06590	501	166	
gene	protein_coding	GCF_000739065.1	Primary Assembly	chromosome		NZ_CP009149.1	1274932	1275558	-						24891910	JH146_RS06595	627		old_locus_tag=JH146_1291
