# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1546980	1547816	+						1452480	MJ_RS08385	837		old_locus_tag=MJ1572,MJ_1572
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1546980	1547816	+	WP_010871096.1	WP_010871096.1		energy-coupling factor ABC transporter ATP-binding protein		1452480	MJ_RS08385	837	278	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1547813	1548151	-						63606508	MJ_RS09645	339		old_locus_tag=MJ1572.1,MJ_1572.1
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1547813	1548151	-	WP_010871097.1	WP_010871097.1		DUF1998 domain-containing protein		63606508	MJ_RS09645	339	112	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1548261	1548404	-						63606509	MJ_RS09650	144		old_locus_tag=MJ1573,MJ_1573
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1548261	1548404	-	WP_209320029.1	WP_209320029.1		hypothetical protein		63606509	MJ_RS09650	144	47	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1548401	1550455	-						1452483	MJ_RS08400	2055		old_locus_tag=MJ1574,MJ_1574
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1548401	1550455	-	WP_010871099.1	WP_010871099.1		DEAD/DEAH box helicase		1452483	MJ_RS08400	2055	684	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1550945	1551511	+						1452484	MJ_RS08405	567		old_locus_tag=MJ1575,MJ_1575
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1550945	1551511	+	WP_010871100.1	WP_010871100.1		GMP synthase subunit A		1452484	MJ_RS08405	567	188	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1551592	1552161	+						1452485	MJ_RS08410	570		old_locus_tag=MJ1576,MJ_1576
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1551592	1552161	+	WP_010871101.1	WP_010871101.1		LemA family protein		1452485	MJ_RS08410	570	189	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1552191	1553987	+						1452486	MJ_RS08415	1797		old_locus_tag=MJ1577,MJ_1577
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1552191	1553987	+	WP_010871102.1	WP_010871102.1		DUF2207 domain-containing protein		1452486	MJ_RS08415	1797	598	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1554054	1554833	+					cobM	1452487	MJ_RS08420	780		old_locus_tag=MJ1578,MJ_1578
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1554054	1554833	+	WP_010871103.1	WP_010871103.1		precorrin-4 C(11)-methyltransferase	cobM	1452487	MJ_RS08420	780	259	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1554928	1555140	-						1452488	MJ_RS08425	213		old_locus_tag=MJ1579,MJ_1579
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1554928	1555140	-	WP_010871104.1	WP_010871104.1		hypothetical protein		1452488	MJ_RS08425	213	70	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1555118	1555462	-						1452489	MJ_RS08430	345		old_locus_tag=MJ1580,MJ_1580
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1555118	1555462	-	WP_064496980.1	WP_064496980.1		DUF2304 family protein		1452489	MJ_RS08430	345	114	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1555753	1556673	+					pyrB	1452490	MJ_RS08435	921		old_locus_tag=MJ1581,MJ_1581
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1555753	1556673	+	WP_010871106.1	WP_010871106.1		aspartate carbamoyltransferase	pyrB	1452490	MJ_RS08435	921	306	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1556676	1557425	+						1452491	MJ_RS08440	750		old_locus_tag=MJ1582,MJ_1582
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1556676	1557425	+	WP_010871107.1	WP_010871107.1		TatD family hydrolase		1452491	MJ_RS08440	750	249	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1557425	1557805	+					tsaA	1452492	MJ_RS08445	381		old_locus_tag=MJ1583,MJ_1583
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1557425	1557805	+	WP_010871108.1	WP_010871108.1		tRNA (N6-threonylcarbamoyladenosine(37)-N6)-methyltransferase TrmO	tsaA	1452492	MJ_RS08445	381	126	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1557807	1558235	-						1452493	MJ_RS08450	429		old_locus_tag=MJ1584,MJ_1584
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1557807	1558235	-	WP_162484771.1	WP_162484771.1		hypothetical protein		1452493	MJ_RS08450	429	142	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1558246	1559166	-						1452494	MJ_RS08455	921		old_locus_tag=MJ1585,MJ_1585
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1558246	1559166	-	WP_064496872.1	WP_064496872.1		aldolase		1452494	MJ_RS08455	921	306	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1559253	1560689	+						1452495	MJ_RS08460	1437		old_locus_tag=MJ1586,MJ_1586
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1559253	1560689	+	WP_064496873.1	WP_064496873.1		bifunctional ADP-dependent NAD(P)H-hydrate dehydratase/NAD(P)H-hydrate epimerase		1452495	MJ_RS08460	1437	478	
gene	pseudogene	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1560747	1561617	+						27930009	MJ_RS08465	871		pseudo
CDS	without_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1560747	1561617	+				PHP domain-containing protein		27930009	MJ_RS08465	871		pseudo
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1561651	1562376	+						1452498	MJ_RS08470	726		old_locus_tag=MJ1589,MJ_1589
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1561651	1562376	+	WP_010871114.1	WP_010871114.1		hypothetical protein		1452498	MJ_RS08470	726	241	
gene	pseudogene	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1562764	1563085	+						1452499	MJ_RS08475	322		partial;pseudo;old_locus_tag=MJ1590,MJ_1590
CDS	without_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1562764	1563085	+				cytochrome C		1452499	MJ_RS08475	322		partial;pseudo
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1563213	1564262	+					selD	1452600	MJ_RS08480	1050		old_locus_tag=MJ1591,MJ1591m,MJ_1591,MJ_1591m
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1563213	1564262	+	WP_083774555.1	WP_083774555.1		selenide, water dikinase SelD	selD	1452600	MJ_RS08480	1050	349	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1564597	1565325	+						1452500	MJ_RS08485	729		old_locus_tag=MJ1592,MJ_1592
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1564597	1565325	+	WP_010871116.1	WP_010871116.1		phosphoribosylaminoimidazolesuccinocarboxamide synthase		1452500	MJ_RS08485	729	242	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1565343	1565594	+					purS	1452501	MJ_RS08490	252		old_locus_tag=MJ1593,MJ_1593
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1565343	1565594	+	WP_010871117.1	WP_010871117.1		phosphoribosylformylglycinamidine synthase subunit PurS	purS	1452501	MJ_RS08490	252	83	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1565660	1566295	+					serB	1452502	MJ_RS08495	636		old_locus_tag=MJ1594,MJ_1594
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1565660	1566295	+	WP_010871118.1	WP_010871118.1		phosphoserine phosphatase SerB	serB	1452502	MJ_RS08495	636	211	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1566323	1567330	-						1452503	MJ_RS08500	1008		old_locus_tag=MJ1595,MJ_1595
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1566323	1567330	-	WP_064496874.1	WP_064496874.1		UPF0104 family protein		1452503	MJ_RS08500	1008	335	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1567330	1568373	-					aksF	1452504	MJ_RS08505	1044		old_locus_tag=MJ1596,MJ_1596
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1567330	1568373	-	WP_010871120.1	WP_010871120.1		homoisocitrate dehydrogenase	aksF	1452504	MJ_RS08505	1044	347	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1568600	1569889	+					glyA	1452505	MJ_RS08510	1290		old_locus_tag=MJ1597,MJ_1597
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1568600	1569889	+	WP_010871121.1	WP_010871121.1		bifunctional serine hydroxymethyltransferase/L-allo-threonine aldolase	glyA	1452505	MJ_RS08510	1290	429	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1571017	1572069	-						1452507	MJ_RS08515	1053		old_locus_tag=MJ1598,MJ_1598
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1571017	1572069	-	WP_010871123.1	WP_010871123.1		TIGR00303 family protein		1452507	MJ_RS08515	1053	350	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1572085	1572918	-						1452508	MJ_RS08520	834		old_locus_tag=MJ1599,MJ_1599
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1572085	1572918	-	WP_010871124.1	WP_010871124.1		phosphoadenosine phosphosulfate reductase family protein		1452508	MJ_RS08520	834	277	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1572996	1573529	+						1452509	MJ_RS08525	534		old_locus_tag=MJ1600,MJ_1600
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1572996	1573529	+	WP_010871125.1	WP_010871125.1		CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase		1452509	MJ_RS08525	534	177	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1573533	1574015	+						1452510	MJ_RS08530	483		old_locus_tag=MJ1601,MJ_1601
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1573533	1574015	+	WP_010871126.1	WP_010871126.1		ACT domain-containing protein		1452510	MJ_RS08530	483	160	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1574035	1575045	+						1452511	MJ_RS08535	1011		old_locus_tag=MJ1602,MJ_1602
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1574035	1575045	+	WP_010871127.1	WP_010871127.1		homoserine dehydrogenase		1452511	MJ_RS08535	1011	336	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1576607	1577287	+					rpiA	1452512	MJ_RS08540	681		old_locus_tag=MJ1603,MJ_1603
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1576607	1577287	+	WP_010871128.1	WP_010871128.1		ribose-5-phosphate isomerase RpiA	rpiA	1452512	MJ_RS08540	681	226	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1577299	1578675	-					pfkC	1452513	MJ_RS08545	1377		old_locus_tag=MJ1604,MJ_1604
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1577299	1578675	-	WP_064496875.1	WP_064496875.1		ADP-specific phosphofructokinase	pfkC	1452513	MJ_RS08545	1377	458	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1578731	1579936	-					pgi	1452514	MJ_RS08550	1206		old_locus_tag=MJ1605,MJ_1605
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1578731	1579936	-	WP_010871130.1	WP_010871130.1		glucose-6-phosphate isomerase	pgi	1452514	MJ_RS08550	1206	401	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1579974	1581539	-						1452515	MJ_RS08555	1566		old_locus_tag=MJ1606,MJ_1606
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1579974	1581539	-	WP_010871131.1	WP_010871131.1		glycogen synthase		1452515	MJ_RS08555	1566	521	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1581707	1582879	+						1452516	MJ_RS08560	1173		old_locus_tag=MJ1607,MJ_1607
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1581707	1582879	+	WP_010871132.1	WP_010871132.1		glycosyltransferase family 4 protein		1452516	MJ_RS08560	1173	390	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1582911	1583123	+						1452517	MJ_RS08565	213		old_locus_tag=MJ1608,MJ_1608
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1582911	1583123	+	WP_010871133.1	WP_010871133.1		winged helix-turn-helix domain-containing protein		1452517	MJ_RS08565	213	70	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1583162	1584286	+						1452518	MJ_RS08570	1125		old_locus_tag=MJ1609,MJ_1609
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1583162	1584286	+	WP_010871134.1	WP_010871134.1		ATP-binding protein		1452518	MJ_RS08570	1125	374	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1584529	1586367	+						1452519	MJ_RS08575	1839		old_locus_tag=MJ1610,MJ_1610
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1584529	1586367	+	WP_064496876.1	WP_064496876.1		glycoside hydrolase family 15 protein		1452519	MJ_RS08575	1839	612	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1586389	1587792	+						1452520	MJ_RS08580	1404		old_locus_tag=MJ1611,MJ_1611
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1586389	1587792	+	WP_010871136.1	WP_010871136.1		glycoside hydrolase family 57 protein		1452520	MJ_RS08580	1404	467	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1587802	1589037	+						1452521	MJ_RS08585	1236		old_locus_tag=MJ1612,MJ_1612
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1587802	1589037	+	WP_010871137.1	WP_010871137.1		2,3-bisphosphoglycerate-independent phosphoglycerate mutase		1452521	MJ_RS08585	1236	411	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1589049	1589816	-						1452522	MJ_RS08590	768		old_locus_tag=MJ1613,MJ_1613
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1589049	1589816	-	WP_010871138.1	WP_010871138.1		adenosylcobinamide amidohydrolase		1452522	MJ_RS08590	768	255	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1589821	1590576	-						1452523	MJ_RS08595	756		old_locus_tag=MJ1614,MJ_1614
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1589821	1590576	-	WP_010871139.1	WP_010871139.1		sugar phosphate isomerase/epimerase		1452523	MJ_RS08595	756	251	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1590577	1591344	-						1452524	MJ_RS08600	768		old_locus_tag=MJ1615,MJ_1615
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1590577	1591344	-	WP_010871140.1	WP_010871140.1		hypothetical protein		1452524	MJ_RS08600	768	255	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1591573	1593063	+					guaB	1452525	MJ_RS08605	1491		old_locus_tag=MJ1616,MJ_1616
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1591573	1593063	+	WP_010871141.1	WP_010871141.1		IMP dehydrogenase	guaB	1452525	MJ_RS08605	1491	496	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1593103	1593378	+						1452526	MJ_RS08610	276		old_locus_tag=MJ1617,MJ_1617
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1593103	1593378	+	WP_064496877.1	WP_064496877.1		TIGR00304 family protein		1452526	MJ_RS08610	276	91	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1593388	1593756	-						1452527	MJ_RS08615	369		old_locus_tag=MJ1618,MJ_1618
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1593388	1593756	-	WP_064496878.1	WP_064496878.1		cupin domain-containing protein		1452527	MJ_RS08615	369	122	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1593776	1594489	-						1452528	MJ_RS08620	714		old_locus_tag=MJ1619,MJ_1619
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1593776	1594489	-	WP_010871144.1	WP_010871144.1		biotin--[acetyl-CoA-carboxylase] ligase		1452528	MJ_RS08620	714	237	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1594564	1596081	+						1452529	MJ_RS08625	1518		old_locus_tag=MJ1620,MJ_1620
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1594564	1596081	+	WP_010871145.1	WP_010871145.1		B12-binding domain-containing radical SAM protein		1452529	MJ_RS08625	1518	505	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1596118	1596291	-						71696694	MJ_RS09800	174		old_locus_tag=MJ1621,MJ_1621
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1596118	1596291	-	WP_010871146.1	WP_010871146.1		hypothetical protein		71696694	MJ_RS09800	174	57	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1597318	1597716	+						32160012	MJ_RS09400	399		
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1597318	1597716	+	WP_244409523.1	WP_244409523.1		transposase		32160012	MJ_RS09400	399	132	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1597933	1599471	+						1452532	MJ_RS08640	1539		old_locus_tag=MJ1623,MJ_1623
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1597933	1599471	+	WP_010871147.1	WP_010871147.1		FIST C-terminal domain-containing protein		1452532	MJ_RS08640	1539	512	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1599593	1599979	-						1452533	MJ_RS08645	387		old_locus_tag=MJ1624,MJ_1624
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1599593	1599979	-	WP_064496879.1	WP_064496879.1		toprim domain-containing protein		1452533	MJ_RS08645	387	128	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1600078	1602150	-						1452534	MJ_RS08650	2073		old_locus_tag=MJ1626,MJ_1626
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1600078	1602150	-	WP_083774556.1	WP_083774556.1		hypothetical protein		1452534	MJ_RS08650	2073	690	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1602206	1604221	+					rqcH	1452535	MJ_RS08655	2016		old_locus_tag=MJ1625,MJ_1625
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1602206	1604221	+	WP_010871150.1	WP_010871150.1		ribosome quality control system protein RqcH	rqcH	1452535	MJ_RS08655	2016	671	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1604222	1604677	-						1452536	MJ_RS08660	456		old_locus_tag=MJ1627,MJ_1627
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1604222	1604677	-	WP_010871151.1	WP_010871151.1		UPF0179 family protein		1452536	MJ_RS08660	456	151	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1604775	1606121	-						1452537	MJ_RS08665	1347		old_locus_tag=MJ1628,MJ_1628
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1604775	1606121	-	WP_010871152.1	WP_010871152.1		ABC-ATPase domain-containing protein		1452537	MJ_RS08665	1347	448	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1606409	1607287	-						1452538	MJ_RS08670	879		old_locus_tag=MJ1629,MJ_1629
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1606409	1607287	-	WP_010871153.1	WP_010871153.1		hypothetical protein		1452538	MJ_RS08670	879	292	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1607321	1610731	-						1452539	MJ_RS08675	3411		old_locus_tag=MJ1630,MJ_1630
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1607321	1610731	-	WP_064496881.1	WP_064496881.1		DNA-directed DNA polymerase II large subunit		1452539	MJ_RS08675	3411	1136	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1611178	1612737	+					glgP	1452540	MJ_RS08685	1560		old_locus_tag=MJ1631,MJ_1631
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1611178	1612737	+	WP_010871155.1	WP_010871155.1		alpha-glucan family phosphorylase	glgP	1452540	MJ_RS08685	1560	519	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1612754	1613443	+						1452541	MJ_RS08690	690		old_locus_tag=MJ1632,MJ_1632
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1612754	1613443	+	WP_064496883.1	WP_064496883.1		radical SAM protein		1452541	MJ_RS08690	690	229	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1613458	1614885	-						1452542	MJ_RS08695	1428		old_locus_tag=MJ1633,MJ_1633
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1613458	1614885	-	WP_064496884.1	WP_064496884.1		DHH family phosphoesterase		1452542	MJ_RS08695	1428	475	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1615002	1615727	-					mptE	1452543	MJ_RS08700	726		old_locus_tag=MJ1634,MJ_1634
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1615002	1615727	-	WP_010871158.1	WP_010871158.1		6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase	mptE	1452543	MJ_RS08700	726	241	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1615927	1617171	+						1452544	MJ_RS08705	1245		old_locus_tag=MJ1635,MJ_1635
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1615927	1617171	+	WP_010871159.1	WP_010871159.1		RNA-guided endonuclease TnpB family protein		1452544	MJ_RS08705	1245	414	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1617235	1618206	+					mch	1452545	MJ_RS08710	972		old_locus_tag=MJ1636,MJ_1636
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1617235	1618206	+	WP_010871160.1	WP_010871160.1		methenyltetrahydromethanopterin cyclohydrolase	mch	1452545	MJ_RS08710	972	323	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1618334	1619683	+						1452546	MJ_RS08715	1350		old_locus_tag=MJ1637,MJ_1637
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1618334	1619683	+	WP_064496885.1	WP_064496885.1		ATP-binding protein		1452546	MJ_RS08715	1350	449	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1619669	1620451	-						1452547	MJ_RS08720	783		old_locus_tag=MJ1638,MJ_1638
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1619669	1620451	-	WP_010871162.1	WP_010871162.1		7-cyano-7-deazaguanine synthase		1452547	MJ_RS08720	783	260	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1620629	1621033	+						1452548	MJ_RS08725	405		old_locus_tag=MJ1639,MJ_1639
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1620629	1621033	+	WP_162484772.1	WP_162484772.1		hypothetical protein		1452548	MJ_RS08725	405	134	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1621048	1621665	-					trmY	1452549	MJ_RS08730	618		old_locus_tag=MJ1640,MJ_1640
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1621048	1621665	-	WP_010871164.1	WP_010871164.1		tRNA (pseudouridine(54)-N(1))-methyltransferase TrmY	trmY	1452549	MJ_RS08730	618	205	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1621795	1622640	-						1452550	MJ_RS08735	846		old_locus_tag=MJ1641,MJ_1641
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1621795	1622640	-	WP_064496886.1	WP_064496886.1		winged helix-turn-helix transcriptional regulator		1452550	MJ_RS08735	846	281	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1623026	1623511	+						1452551	MJ_RS08740	486		old_locus_tag=MJ1642,MJ_1642
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1623026	1623511	+	WP_010871166.1	WP_010871166.1		DUF2507 domain-containing protein		1452551	MJ_RS08740	486	161	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1623474	1626983	+					smc	1452552	MJ_RS08745	3510		old_locus_tag=MJ1643,MJ_1643
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1623474	1626983	+	WP_010871167.1	WP_010871167.1		chromosome segregation protein SMC	smc	1452552	MJ_RS08745	3510	1169	
gene	protein_coding	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1627140	1627664	+						1452553	MJ_RS08750	525		old_locus_tag=MJ1644,MJ_1644
CDS	with_protein	GCF_000091665.1	Primary Assembly	chromosome		NC_000909.1	1627140	1627664	+	WP_064496887.1	WP_064496887.1		DUF996 domain-containing protein		1452553	MJ_RS08750	525	174	
