# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1299512	1299739	+					rpl18a	8366087	MEFER_RS07005	228		old_locus_tag=Mefer_1382
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1299512	1299739	+	WP_015791922.1	WP_015791922.1		50S ribosomal protein L18Ae	rpl18a	8366087	MEFER_RS07005	228	75	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1299819	1300244	+						8366088	MEFER_RS07010	426		old_locus_tag=Mefer_1383
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1299819	1300244	+	WP_015791923.1	WP_015791923.1		DUF2666 domain-containing protein		8366088	MEFER_RS07010	426	141	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1300234	1301283	+						8366089	MEFER_RS07015	1050		old_locus_tag=Mefer_1384
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1300234	1301283	+	WP_015791924.1	WP_015791924.1		radical SAM protein		8366089	MEFER_RS07015	1050	349	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1301280	1302071	+						8366090	MEFER_RS07020	792		old_locus_tag=Mefer_1385
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1301280	1302071	+	WP_015791925.1	WP_015791925.1		sulfide-dependent adenosine diphosphate thiazole synthase		8366090	MEFER_RS07020	792	263	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1302088	1302873	-						8366091	MEFER_RS07025	786		old_locus_tag=Mefer_1386
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1302088	1302873	-	WP_015791926.1	WP_015791926.1		hypothetical protein		8366091	MEFER_RS07025	786	261	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1302924	1304204	-					hemL	8366092	MEFER_RS07030	1281		old_locus_tag=Mefer_1387
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1302924	1304204	-	WP_015791927.1	WP_015791927.1		glutamate-1-semialdehyde 2,1-aminomutase	hemL	8366092	MEFER_RS07030	1281	426	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1304456	1305100	+						8366093	MEFER_RS07035	645		old_locus_tag=Mefer_1388
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1304456	1305100	+	WP_048056371.1	WP_048056371.1		metallophosphoesterase		8366093	MEFER_RS07035	645	214	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1305123	1306427	-					gatA	8366094	MEFER_RS07040	1305		old_locus_tag=Mefer_1389
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1305123	1306427	-	WP_015791929.1	WP_015791929.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA	8366094	MEFER_RS07040	1305	434	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1306516	1307004	-						8366095	MEFER_RS07045	489		old_locus_tag=Mefer_1390
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1306516	1307004	-	WP_015791930.1	WP_015791930.1		RNA-binding protein		8366095	MEFER_RS07045	489	162	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1307017	1308096	-					cofH	8366096	MEFER_RS07050	1080		old_locus_tag=Mefer_1391
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1307017	1308096	-	WP_015791931.1	WP_015791931.1		5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase CofH	cofH	8366096	MEFER_RS07050	1080	359	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1308101	1308490	-					hisI	8366097	MEFER_RS07055	390		old_locus_tag=Mefer_1392
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1308101	1308490	-	WP_015791932.1	WP_015791932.1		phosphoribosyl-AMP cyclohydrolase	hisI	8366097	MEFER_RS07055	390	129	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1308554	1310281	-						8366098	MEFER_RS07060	1728		old_locus_tag=Mefer_1393
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1308554	1310281	-	WP_015791933.1	WP_015791933.1		tetratricopeptide repeat protein		8366098	MEFER_RS07060	1728	575	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1310288	1311274	-						8366099	MEFER_RS07065	987		old_locus_tag=Mefer_1394
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1310288	1311274	-	WP_015791934.1	WP_015791934.1		beta-ribofuranosylaminobenzene 5'-phosphate synthase		8366099	MEFER_RS07065	987	328	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1311302	1311766	-						43321637	MEFER_RS08360	465		old_locus_tag=Mefer_1395
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1311302	1311766	-	WP_015791935.1	WP_015791935.1		CBS domain-containing protein		43321637	MEFER_RS08360	465	154	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1311767	1312804	-					comC	8366101	MEFER_RS07075	1038		old_locus_tag=Mefer_1396
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1311767	1312804	-	WP_015791936.1	WP_015791936.1		L-sulfolactate dehydrogenase	comC	8366101	MEFER_RS07075	1038	345	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1312826	1313347	-					endA	8366102	MEFER_RS07080	522		old_locus_tag=Mefer_1397
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1312826	1313347	-	WP_015791937.1	WP_015791937.1		tRNA-intron lyase	endA	8366102	MEFER_RS07080	522	173	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1313459	1314535	+					cfbD	8366103	MEFER_RS07085	1077		old_locus_tag=Mefer_1398
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1313459	1314535	+	WP_015791938.1	WP_015791938.1		Ni-sirohydrochlorin a,c-diamide reductive cyclase catalytic subunit	cfbD	8366103	MEFER_RS07085	1077	358	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1314710	1315660	+						8366104	MEFER_RS07090	951		old_locus_tag=Mefer_1399
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1314710	1315660	+	WP_015791939.1	WP_015791939.1		replication factor C small subunit		8366104	MEFER_RS07090	951	316	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1315733	1316002	-						8366105	MEFER_RS07095	270		old_locus_tag=Mefer_1400
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1315733	1316002	-	WP_015791940.1	WP_015791940.1		metalloregulator ArsR/SmtB family transcription factor		8366105	MEFER_RS07095	270	89	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1316377	1317465	+						8366106	MEFER_RS07100	1089		old_locus_tag=Mefer_1401
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1316377	1317465	+	WP_015791941.1	WP_015791941.1		DEAD/DEAH box helicase		8366106	MEFER_RS07100	1089	362	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1317669	1317881	+						8366107	MEFER_RS07105	213		old_locus_tag=Mefer_1402
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1317669	1317881	+	WP_015791942.1	WP_015791942.1		hypothetical protein		8366107	MEFER_RS07105	213	70	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1317878	1319389	-						8366108	MEFER_RS07110	1512		old_locus_tag=Mefer_1403
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1317878	1319389	-	WP_015791943.1	WP_015791943.1		AMP phosphorylase		8366108	MEFER_RS07110	1512	503	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1319488	1320699	+						8366109	MEFER_RS07115	1212		old_locus_tag=Mefer_1404
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1319488	1320699	+	WP_015791944.1	WP_015791944.1		molybdopterin molybdotransferase MoeA		8366109	MEFER_RS07115	1212	403	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1320705	1321724	+						8366110	MEFER_RS07120	1020		old_locus_tag=Mefer_1405
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1320705	1321724	+	WP_048056372.1	WP_048056372.1		DUF354 domain-containing protein		8366110	MEFER_RS07120	1020	339	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1322046	1322510	+						71811440	MEFER_RS08565	465		
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1322046	1322510	+	WP_245527799.1	WP_245527799.1		site-specific DNA-methyltransferase		71811440	MEFER_RS08565	465	154	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1322632	1323204	-						8366112	MEFER_RS07130	573		old_locus_tag=Mefer_1407
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1322632	1323204	-	WP_245527780.1	WP_245527780.1		MjaI family restriction endonuclease		8366112	MEFER_RS07130	573	190	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1323418	1324002	+						8366113	MEFER_RS07135	585		old_locus_tag=Mefer_1408
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1323418	1324002	+	WP_015791946.1	WP_015791946.1		50S ribosomal protein L15e		8366113	MEFER_RS07135	585	194	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1324116	1324784	+					rpsB	8366114	MEFER_RS07140	669		old_locus_tag=Mefer_1409
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1324116	1324784	+	WP_015791947.1	WP_015791947.1		30S ribosomal protein S2	rpsB	8366114	MEFER_RS07140	669	222	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1324810	1325418	+						8366115	MEFER_RS07145	609		old_locus_tag=Mefer_1410
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1324810	1325418	+	WP_015791948.1	WP_015791948.1		hypothetical protein		8366115	MEFER_RS07145	609	202	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1325442	1326107	+						8366116	MEFER_RS07150	666		old_locus_tag=Mefer_1411
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1325442	1326107	+	WP_015791949.1	WP_015791949.1		30S ribosomal protein S3ae		8366116	MEFER_RS07150	666	221	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1326152	1326766	-						8366117	MEFER_RS07155	615		old_locus_tag=Mefer_1412
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1326152	1326766	-	WP_015791950.1	WP_015791950.1		DJ-1/PfpI/YhbO family deglycase/protease		8366117	MEFER_RS07155	615	204	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1326820	1327629	+						8366118	MEFER_RS07160	810		old_locus_tag=Mefer_1413
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1326820	1327629	+	WP_015791951.1	WP_015791951.1		HAD family hydrolase		8366118	MEFER_RS07160	810	269	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1327661	1327762	-						43321638	MEFER_RS08365	102		old_locus_tag=Mefer_1414
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1327661	1327762	-	WP_015791952.1	WP_015791952.1		MetS family NSS transporter small subunit		43321638	MEFER_RS08365	102	33	
gene	pseudogene	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1327773	1329242	-						8366120	MEFER_RS07165	1470		pseudo;old_locus_tag=Mefer_1415
CDS	without_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1327773	1329242	-				sodium-dependent transporter		8366120	MEFER_RS07165	1470		pseudo
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1329336	1331120	+						8366121	MEFER_RS07170	1785		old_locus_tag=Mefer_1416
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1329336	1331120	+	WP_015791953.1	WP_015791953.1		hypothetical protein		8366121	MEFER_RS07170	1785	594	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1331142	1332326	+						8366122	MEFER_RS07175	1185		old_locus_tag=Mefer_1417
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1331142	1332326	+	WP_015791954.1	WP_015791954.1		MFS transporter		8366122	MEFER_RS07175	1185	394	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1332335	1332562	-						8366123	MEFER_RS07180	228		old_locus_tag=Mefer_1418
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1332335	1332562	-	WP_015791955.1	WP_015791955.1		DUF504 domain-containing protein		8366123	MEFER_RS07180	228	75	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1332574	1333647	-						8366124	MEFER_RS07185	1074		old_locus_tag=Mefer_1419
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1332574	1333647	-	WP_015791956.1	WP_015791956.1		polyhydroxyalkanoate depolymerase		8366124	MEFER_RS07185	1074	357	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1333644	1334567	-					cbiB	8366125	MEFER_RS07190	924		old_locus_tag=Mefer_1420
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1333644	1334567	-	WP_015791957.1	WP_015791957.1		adenosylcobinamide-phosphate synthase CbiB	cbiB	8366125	MEFER_RS07190	924	307	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1334567	1335778	-						8366126	MEFER_RS07195	1212		old_locus_tag=Mefer_1421
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1334567	1335778	-	WP_015791958.1	WP_015791958.1		aconitase X		8366126	MEFER_RS07195	1212	403	
gene	SRP_RNA	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1335924	1336240	+					ffs	8366127	MEFER_RS07200	317		old_locus_tag=Mefer_R0044
ncRNA	SRP_RNA	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1335924	1336240	+				signal recognition particle sRNA	ffs	8366127	MEFER_RS07200	317		
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1336294	1336770	+						8366128	MEFER_RS07205	477		old_locus_tag=Mefer_1422
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1336294	1336770	+	WP_015791959.1	WP_015791959.1		metallophosphoesterase		8366128	MEFER_RS07205	477	158	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1336786	1336944	+						8366129	MEFER_RS07210	159		old_locus_tag=Mefer_1423
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1336786	1336944	+	WP_015791960.1	WP_015791960.1		4Fe-4S binding protein		8366129	MEFER_RS07210	159	52	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1337104	1337718	+					purO	8366130	MEFER_RS07215	615		old_locus_tag=Mefer_1424
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1337104	1337718	+	WP_015791961.1	WP_015791961.1		IMP cyclohydrolase	purO	8366130	MEFER_RS07215	615	204	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1337766	1338395	+						8366131	MEFER_RS07220	630		old_locus_tag=Mefer_1425
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1337766	1338395	+	WP_015791962.1	WP_015791962.1		TIGR00153 family protein		8366131	MEFER_RS07220	630	209	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1338411	1339307	+						8366132	MEFER_RS07225	897		old_locus_tag=Mefer_1426
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1338411	1339307	+	WP_015791963.1	WP_015791963.1		inorganic phosphate transporter family protein		8366132	MEFER_RS07225	897	298	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1339304	1339813	+					hycI	8366133	MEFER_RS07230	510		old_locus_tag=Mefer_1427
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1339304	1339813	+	WP_015791964.1	WP_015791964.1		hydrogenase maturation peptidase HycI	hycI	8366133	MEFER_RS07230	510	169	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1339816	1340022	-						8366134	MEFER_RS07235	207		old_locus_tag=Mefer_1428
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1339816	1340022	-	WP_015791965.1	WP_015791965.1		hypothetical protein		8366134	MEFER_RS07235	207	68	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1340190	1343012	+					leuS	8366135	MEFER_RS07240	2823		old_locus_tag=Mefer_1429
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1340190	1343012	+	WP_211204165.1	WP_211204165.1		leucine--tRNA ligase	leuS	8366135	MEFER_RS07240	2823	940	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1343774	1344037	+					cas2	8366136	MEFER_RS07245	264		old_locus_tag=Mefer_1430
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1343774	1344037	+	WP_015791967.1	WP_015791967.1		CRISPR-associated endonuclease Cas2	cas2	8366136	MEFER_RS07245	264	87	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1344046	1344666	-					csa3	8366137	MEFER_RS07250	621		old_locus_tag=Mefer_1431
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1344046	1344666	-	WP_015791968.1	WP_015791968.1		CRISPR-associated CARF protein Csa3	csa3	8366137	MEFER_RS07250	621	206	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1344638	1345345	-						8366138	MEFER_RS07255	708		old_locus_tag=Mefer_1432
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1344638	1345345	-	WP_015791969.1	WP_015791969.1		HD domain-containing protein		8366138	MEFER_RS07255	708	235	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1345342	1346991	-					cas3	8366139	MEFER_RS07260	1650		old_locus_tag=Mefer_1433
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1345342	1346991	-	WP_015791970.1	WP_015791970.1		CRISPR-associated helicase Cas3'	cas3	8366139	MEFER_RS07260	1650	549	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1346988	1348175	-					cas8a2	8366140	MEFER_RS07265	1188		old_locus_tag=Mefer_1434
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1346988	1348175	-	WP_015791971.1	WP_015791971.1		type I-A CRISPR-associated protein Cas8a2/Csx9	cas8a2	8366140	MEFER_RS07265	1188	395	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1348172	1348894	-					cas5a	8366141	MEFER_RS07270	723		old_locus_tag=Mefer_1435
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1348172	1348894	-	WP_015791972.1	WP_015791972.1		type I-A CRISPR-associated protein Cas5a	cas5a	8366141	MEFER_RS07270	723	240	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1348906	1349853	-					cas7a	8366142	MEFER_RS07275	948		old_locus_tag=Mefer_1436
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1348906	1349853	-	WP_015791973.1	WP_015791973.1		type I-A CRISPR-associated protein Cas7/Csa2	cas7a	8366142	MEFER_RS07275	948	315	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1349853	1350203	-					csa5	8366143	MEFER_RS07280	351		old_locus_tag=Mefer_1437
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1349853	1350203	-	WP_015791974.1	WP_015791974.1		type I-A CRISPR-associated protein Csa5	csa5	8366143	MEFER_RS07280	351	116	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1350516	1351484	-					cas1b	8366144	MEFER_RS07285	969		old_locus_tag=Mefer_1438
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1350516	1351484	-	WP_015791975.1	WP_015791975.1		type I-B CRISPR-associated endonuclease Cas1b	cas1b	8366144	MEFER_RS07285	969	322	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1351494	1352006	-					cas4	8366145	MEFER_RS07290	513		old_locus_tag=Mefer_1439
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1351494	1352006	-	WP_015791976.1	WP_015791976.1		CRISPR-associated protein Cas4	cas4	8366145	MEFER_RS07290	513	170	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1352015	1354378	-						8366146	MEFER_RS07295	2364		old_locus_tag=Mefer_1440
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1352015	1354378	-	WP_015791977.1	WP_015791977.1		CRISPR-associated helicase/endonuclease Cas3		8366146	MEFER_RS07295	2364	787	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1354378	1355154	-					cas5	8366147	MEFER_RS07300	777		old_locus_tag=Mefer_1441
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1354378	1355154	-	WP_015791978.1	WP_015791978.1		CRISPR-associated protein Cas5	cas5	8366147	MEFER_RS07300	777	258	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1355167	1356072	-					cas7i	8366148	MEFER_RS07305	906		old_locus_tag=Mefer_1442
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1355167	1356072	-	WP_015791979.1	WP_015791979.1		type I-B CRISPR-associated protein Cas7/Cst2/DevR	cas7i	8366148	MEFER_RS07305	906	301	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1356073	1357635	-						8366149	MEFER_RS07310	1563		old_locus_tag=Mefer_1443
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1356073	1357635	-	WP_015791980.1	WP_015791980.1		hypothetical protein		8366149	MEFER_RS07310	1563	520	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1357771	1358481	-					cas6	8366150	MEFER_RS07315	711		old_locus_tag=Mefer_1444
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1357771	1358481	-	WP_015791981.1	WP_015791981.1		CRISPR-associated endoribonuclease Cas6	cas6	8366150	MEFER_RS07315	711	236	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1358550	1359542	+						8366151	MEFER_RS07320	993		old_locus_tag=Mefer_1445
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1358550	1359542	+	WP_015791982.1	WP_015791982.1		phosphatase PAP2 family protein		8366151	MEFER_RS07320	993	330	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1359575	1360060	-						8366152	MEFER_RS07325	486		old_locus_tag=Mefer_1446
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1359575	1360060	-	WP_015791983.1	WP_015791983.1		50S ribosomal protein L11		8366152	MEFER_RS07325	486	161	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1360156	1360599	-						8366153	MEFER_RS07330	444		old_locus_tag=Mefer_1447
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1360156	1360599	-	WP_015791984.1	WP_015791984.1		transcription elongation factor Spt5		8366153	MEFER_RS07330	444	147	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1360691	1360906	-						8366154	MEFER_RS07335	216		old_locus_tag=Mefer_1448
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1360691	1360906	-	WP_048056374.1	WP_048056374.1		protein translocase SEC61 complex subunit gamma		8366154	MEFER_RS07335	216	71	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1360914	1362008	-					ftsZ	8366155	MEFER_RS07340	1095		old_locus_tag=Mefer_1449
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1360914	1362008	-	WP_015791986.1	WP_015791986.1		cell division protein FtsZ	ftsZ	8366155	MEFER_RS07340	1095	364	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1362247	1363356	+						8366156	MEFER_RS07345	1110		old_locus_tag=Mefer_1450
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1362247	1363356	+	WP_015791987.1	WP_015791987.1		DNA topoisomerase IV subunit A		8366156	MEFER_RS07345	1110	369	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1363381	1363605	-						8366157	MEFER_RS07350	225		old_locus_tag=Mefer_1451
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1363381	1363605	-	WP_048056375.1	WP_048056375.1		hypothetical protein		8366157	MEFER_RS07350	225	74	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1363948	1364619	+						8366159	MEFER_RS07360	672		old_locus_tag=Mefer_1453
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1363948	1364619	+	WP_015791990.1	WP_015791990.1		tyrosine-type recombinase/integrase		8366159	MEFER_RS07360	672	223	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1364612	1365118	+						8366160	MEFER_RS07365	507		old_locus_tag=Mefer_1454
CDS	with_protein	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1364612	1365118	+	WP_015791991.1	WP_015791991.1		hypothetical protein		8366160	MEFER_RS07365	507	168	
gene	protein_coding	GCF_000023985.1	Primary Assembly	chromosome		NC_013156.1	1365370	1366788	-						8366161	MEFER_RS07370	1419		old_locus_tag=Mefer_1455
